item_id
3206282
4033436
4024032
4031903
3858823
3908971
3967930
4028259
4033218
4035578
3530694
4035569
4033258
4022990
4027967
4029966
4022217
4011559
4032672
3929412
4020194
2537739
3803849
3998124
4031001
4032177
3992739
4026319
4026663
4031969
4031088
3809984
4011952
3944809
4020610
4032863
4035566
4014432
4022305
3977913
4026094
4026719
4034371
4003105
4034956
4035457
4035499
4036164
3888480
3456565
3722009
3981366
4016605
4026510
4017976
4022640
4025246
3950771
3363206
3543222
3846355
4031246
3356839
3898594
3951784
4016472
4017240
4017319
4030519
4035495
4035581
4035936
4036366
3806997
4019218
4029318
4030707
4016317
4016359
4031725
4034885
4036178
4025736
4013784
3951828
4021511
4033376
4023900
4035640
3971373
4034384
3999683
3908194
4001768
3835361
4023933
4028270
4031198
2554281
3910823
4007349
4017309
4027776
4035507
3274894
3936450
4022874
3895627
3962568
4035686
3246657
4021228
4025212
4030843
4033943
4011592
4015649
4026193
4027375
4035521
2133054
2795237
4028741
4013952
4018260
4026207
4026833
4027988
4032465
4036301
2657999
3991789
3998026
3345330
3992002
3953141
4031908
4032943
4036036
2935784
4016127
4016444
4019117
4019940
4020077
4024766
4024817
4024834
4030001
4030735
4031754
3567820
4031915
4030504
3965353
4008315
3735967
3961431
4019456
4030307
3896806
3961964
4016022
4017191
4033342
4033353
4034107
4034114
4035439
3180309
3917331
2191726
4009922
4035406
4016097
4023186
4032698
4021376
3762870
3984889
4001525
4014220
4017543
4017704
4023940
4029037
4029048
4029056
4034559
4023247
4035477
4035299
4036372
3876164
4033010
4021896
4035096
2703036
4023319
4023325
3942764
4020638
2050543
3176147
4016311
4016398
4016730
4023671
4035788
4036098
4028218
1780608
3999648
4000410
4018264
4027321
4027408
3813786
4033498
3940694
3599571
3880072
4024011
3959071
3986907
4019138
4034227
4035432
3926321
3972215
4003941
4022663
3785224
4017025
4028681
1675995
3207003
3464576
3548489
3671776
3988138
3997402
4017110
4021364
4029201
3980672
4034172
3772050
4025876
4029304
4030382
4032537
2341255
2426179
3927650
4002262
4018049
4020476
4034773
2765370
3549435
3719052
3765658
3949934
4020947
4034526
4034863
4035793
4034879
4020596
3138326
3381986
4023679
4029564
1756379
4022214
3998636
4025985
4025812
4027018
4035872
2308502
3835343
3967826
4006360
4009439
4018467
4034230
4033179
4030690
4030773
3956586
4033773
4033841
3571537
3647752
4016035
4024921
4025855
4026130
4031827
3978104
2492700
4028985
2904615
4000651
4031481
4016418
3730642
4020593
4033053
4033922
3963394
3999068
3658542
4028395
4033918
4034091
4034755
1866960
2105223
3570682
4017194
4027238
4034826
4007019
4016045
4029109
4029461
4035271
4035802
4033434
4008246
4029844
3939801
3950540
4034151
4014808
4017775
4018771
4022762
3669826
4035042
3271570
3958582
4029182
4030042
4028002
4028214
4036087
4026755
1217579
3365153
3894884
3942414
4015916
4019482
4028013
4029282
3997038
4028734
2786357
3700951
3762453
3804344
4013268
4017939
4021436
4022606
4028341
4029047
4030223
4021290
3262368
3973436
4014616
4020920
4024293
4028276
4029079
4031303
3739648
4026789
4022867
2103872
2185642
3240314
3405995
3518314
3677496
3713608
3970541
3976203
4006931
4024242
4028688
4030494
4034198
4036037
3424951
3766510
3806099
4010869
4020092
4022740
4025607
4031705
4033055
4033663
3831100
4016995
4021298
4027351
4029945
4028283
4023474
4022894
2200872
4029032
4033494
3655076
3862451
3879552
4017979
4036086
4028607
4033870
4026109
4021045
4026396
2309987
4024371
4028900
4035478
2321834
3353196
3953465
3858889
3924038
4007714
4019041
4019042
4020459
4020877
4025472
4031124
4017960
4019915
4025145
4032846
4034920
4017788
4028462
4032939
3261880
4025523
4034561
4036181
4036209
4015978
4021474
4030026
4030880
4021417
4032267
3953998
3958041
3894081
4016960
4024820
4035881
4035904
4033683
4011775
4036158
3890255
4021473
4024773
3737852
3981085
